epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,53947.4,0.79509,0.42336,0.91682,0.87745,0.79793,0.85994,0.58268,0.92704,0.44059,0.9658,0.0006832,0.0006832,0.0006832
98,54502.3,0.78762,0.41889,0.91876,0.8935,0.78582,0.86331,0.58381,0.92559,0.43521,0.9625,0.0006799,0.0006799,0.0006799
99,55056.7,0.78787,0.417,0.91527,0.8788,0.80049,0.86678,0.58928,0.92576,0.43643,0.96384,0.0006766,0.0006766,0.0006766
100,55608.3,0.78669,0.4201,0.91558,0.87247,0.80385,0.85996,0.5829,0.92353,0.43958,0.96347,0.0006733,0.0006733,0.0006733
101,56156.8,0.7835,0.41989,0.91335,0.8601,0.80297,0.85875,0.5821,0.92221,0.43982,0.96257,0.00067,0.00067,0.00067
102,56707.2,0.78283,0.41347,0.91569,0.87056,0.79599,0.85324,0.58395,0.92236,0.43726,0.96271,0.0006667,0.0006667,0.0006667
103,57266.4,0.77902,0.41616,0.91249,0.8767,0.78939,0.85739,0.58351,0.9233,0.43588,0.96221,0.0006634,0.0006634,0.0006634
104,57820.8,0.77877,0.41502,0.91124,0.86855,0.79089,0.85867,0.58726,0.92083,0.43652,0.95986,0.0006601,0.0006601,0.0006601
105,58371.3,0.77416,0.41214,0.91037,0.87924,0.80305,0.86797,0.58876,0.92517,0.4345,0.95955,0.0006568,0.0006568,0.0006568
106,58923.8,0.77097,0.41018,0.91238,0.88719,0.7955,0.86718,0.58937,0.92655,0.43502,0.96534,0.0006535,0.0006535,0.0006535
107,59482,0.77259,0.41034,0.9116,0.88573,0.79377,0.86362,0.58829,0.92558,0.43276,0.96209,0.0006502,0.0006502,0.0006502
108,60034.2,0.77118,0.40989,0.90893,0.87245,0.80763,0.86689,0.59039,0.92125,0.43115,0.96162,0.0006469,0.0006469,0.0006469
109,60585.9,0.77683,0.41014,0.91049,0.88901,0.78942,0.86527,0.58878,0.92094,0.42988,0.96302,0.0006436,0.0006436,0.0006436
110,61136.3,0.76151,0.40523,0.90951,0.88222,0.79858,0.86314,0.58822,0.92044,0.43556,0.96196,0.0006403,0.0006403,0.0006403
111,61689.2,0.76336,0.40345,0.90656,0.89686,0.80718,0.87029,0.59331,0.92265,0.43692,0.96309,0.000637,0.000637,0.000637
112,62242.5,0.76101,0.39912,0.90385,0.89018,0.80426,0.86874,0.59526,0.91608,0.42852,0.95985,0.0006337,0.0006337,0.0006337
113,62794.9,0.75572,0.39825,0.90499,0.89467,0.79952,0.86806,0.59473,0.91914,0.42974,0.96066,0.0006304,0.0006304,0.0006304
114,63346.3,0.75743,0.40129,0.90408,0.88864,0.80394,0.86447,0.59027,0.91573,0.42827,0.95931,0.0006271,0.0006271,0.0006271
115,63896.5,0.75425,0.3995,0.90565,0.89271,0.80154,0.86569,0.59585,0.91543,0.42633,0.96055,0.0006238,0.0006238,0.0006238
116,64446.4,0.74519,0.39534,0.90283,0.89155,0.80703,0.86809,0.59664,0.91548,0.42695,0.96123,0.0006205,0.0006205,0.0006205
117,64991.3,0.75139,0.39749,0.90167,0.88802,0.80579,0.86439,0.59291,0.91676,0.42618,0.96198,0.0006172,0.0006172,0.0006172
118,65541.6,0.75168,0.39704,0.90182,0.89195,0.79694,0.86606,0.59025,0.91472,0.42726,0.96412,0.0006139,0.0006139,0.0006139
119,66091.5,0.75504,0.39961,0.90209,0.88199,0.79841,0.86386,0.59486,0.91562,0.42845,0.96233,0.0006106,0.0006106,0.0006106
120,66641.2,0.75142,0.3951,0.90243,0.89686,0.80004,0.87231,0.59825,0.91503,0.42817,0.9626,0.0006073,0.0006073,0.0006073
121,67197.1,0.74425,0.39465,0.90519,0.88605,0.79526,0.8663,0.59363,0.91631,0.42826,0.96043,0.000604,0.000604,0.000604
122,67744.6,0.74457,0.39253,0.90123,0.89545,0.80056,0.8734,0.6001,0.9176,0.42444,0.96325,0.0006007,0.0006007,0.0006007
123,68298,0.74145,0.39025,0.90449,0.88652,0.80671,0.8682,0.60156,0.91327,0.42191,0.96043,0.0005974,0.0005974,0.0005974
124,68849.7,0.73442,0.39069,0.8951,0.90011,0.80183,0.87667,0.6014,0.91337,0.42421,0.96127,0.0005941,0.0005941,0.0005941
125,69401.5,0.73718,0.39124,0.89728,0.90138,0.79383,0.87538,0.60288,0.91564,0.41888,0.96278,0.0005908,0.0005908,0.0005908
126,69954.5,0.74169,0.39063,0.89751,0.90719,0.78682,0.87747,0.60188,0.91524,0.42042,0.96031,0.0005875,0.0005875,0.0005875
127,70502.4,0.73058,0.38473,0.89246,0.85552,0.82349,0.87203,0.60171,0.912,0.4204,0.95964,0.0005842,0.0005842,0.0005842
128,71050.7,0.72628,0.38203,0.89545,0.88312,0.8014,0.87393,0.6018,0.91332,0.42175,0.95995,0.0005809,0.0005809,0.0005809
129,71605.5,0.72984,0.38688,0.89368,0.87912,0.80744,0.87439,0.60081,0.91088,0.42109,0.9607,0.0005776,0.0005776,0.0005776
130,72154.1,0.72674,0.38431,0.89529,0.89804,0.81107,0.87419,0.60311,0.90684,0.41754,0.958,0.0005743,0.0005743,0.0005743
131,72706.1,0.72619,0.3805,0.89715,0.89272,0.81423,0.87334,0.60355,0.90773,0.41779,0.95913,0.000571,0.000571,0.000571
132,73260.5,0.71912,0.3781,0.89521,0.89217,0.80986,0.87595,0.60305,0.90384,0.41526,0.95822,0.0005677,0.0005677,0.0005677
133,73814.3,0.72327,0.38553,0.89442,0.90253,0.79024,0.87377,0.60493,0.9031,0.41467,0.95855,0.0005644,0.0005644,0.0005644
134,74369.5,0.72144,0.3823,0.89813,0.90528,0.79983,0.87726,0.60701,0.90451,0.41637,0.95629,0.0005611,0.0005611,0.0005611
135,74927.6,0.72596,0.38219,0.89246,0.88835,0.80406,0.87267,0.60234,0.90674,0.41705,0.95826,0.0005578,0.0005578,0.0005578
136,75478.4,0.71326,0.37625,0.88884,0.8852,0.80242,0.87224,0.60339,0.90785,0.41656,0.95894,0.0005545,0.0005545,0.0005545
137,76023.4,0.71834,0.37617,0.89136,0.88789,0.81018,0.8744,0.60496,0.90714,0.41347,0.96027,0.0005512,0.0005512,0.0005512
