epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,338536,0.78426,0.32892,1.09859,0.95539,0.95612,0.98177,0.70914,1.14362,0.38127,1.49273,0.0004555,0.0004555,0.0004555
167,340560,0.78141,0.33073,1.1004,0.9552,0.95619,0.98193,0.70899,1.14409,0.3814,1.49404,0.0004522,0.0004522,0.0004522
168,342581,0.77719,0.32894,1.09199,0.95541,0.95648,0.98195,0.70874,1.14455,0.38161,1.49529,0.0004489,0.0004489,0.0004489
169,344609,0.77617,0.32825,1.09411,0.95596,0.95607,0.98219,0.70849,1.14496,0.3817,1.49676,0.0004456,0.0004456,0.0004456
170,346638,0.77092,0.32784,1.09347,0.95662,0.95571,0.98217,0.70861,1.14533,0.38163,1.49819,0.0004423,0.0004423,0.0004423
171,348662,0.77451,0.32514,1.09278,0.95678,0.95572,0.98227,0.70857,1.14575,0.38199,1.4996,0.000439,0.000439,0.000439
172,350690,0.76667,0.32377,1.09007,0.95694,0.9551,0.98234,0.70882,1.14622,0.38224,1.50109,0.0004357,0.0004357,0.0004357
173,352718,0.77001,0.3262,1.09165,0.95688,0.95512,0.9823,0.70891,1.14664,0.38247,1.50246,0.0004324,0.0004324,0.0004324
174,354745,0.76547,0.32206,1.08526,0.95619,0.95609,0.98231,0.7094,1.14696,0.38249,1.50389,0.0004291,0.0004291,0.0004291
175,356774,0.76823,0.32307,1.09403,0.95607,0.95591,0.98214,0.70931,1.1474,0.3826,1.50526,0.0004258,0.0004258,0.0004258
176,358806,0.76125,0.32213,1.08732,0.95616,0.95546,0.9819,0.70944,1.14783,0.38264,1.50669,0.0004225,0.0004225,0.0004225
177,360849,0.75646,0.31995,1.08364,0.9564,0.95566,0.98212,0.70934,1.14827,0.38283,1.50827,0.0004192,0.0004192,0.0004192
178,362913,0.75529,0.31828,1.0837,0.95599,0.95595,0.98203,0.70915,1.14873,0.38308,1.50966,0.0004159,0.0004159,0.0004159
179,364956,0.75961,0.32164,1.08426,0.95606,0.95575,0.982,0.70901,1.14921,0.38323,1.511,0.0004126,0.0004126,0.0004126
180,366993,0.75385,0.31873,1.08031,0.95652,0.95536,0.98205,0.70907,1.14958,0.38338,1.5124,0.0004093,0.0004093,0.0004093
181,369030,0.75145,0.3181,1.07735,0.9566,0.95505,0.98189,0.7088,1.14996,0.38346,1.51392,0.000406,0.000406,0.000406
182,371072,0.74832,0.31803,1.08051,0.95648,0.9551,0.98202,0.7089,1.15029,0.38341,1.51526,0.0004027,0.0004027,0.0004027
183,373111,0.74901,0.3172,1.07796,0.95608,0.95626,0.98204,0.709,1.1507,0.38332,1.51671,0.0003994,0.0003994,0.0003994
